CustomerID,Recency,Frequency,Monetary,AvgOrderValue
17315,2,38,6281.23,13.34
17317,46,3,2600.34,288.93
17320,100,3,1200.62,16.45
17321,8,2,657.16,6.64
17323,15,7,906.52,4.65
17324,18,4,986.48,20.13
17325,280,1,96.8,16.13
17329,14,2,523.11,15.85
17330,23,2,363.9,60.65
17331,124,1,175.2,175.2
17333,86,1,494.25,17.65
17334,302,2,307.02,27.91
17337,151,4,1981.06,3.8
17338,17,8,6493.54,9.01
17339,94,2,243.36,27.04
17340,30,11,12353.29,30.35
17341,157,3,682.29,4.35
17343,355,1,193.64,11.39
17344,46,1,157.62,5.08
17345,15,4,519.69,6.26
17346,4,15,2622.88,5.43
17347,86,1,228.96,228.96
17348,15,5,1156.6,5.43
17349,179,1,98.25,12.28
17350,8,4,1281.32,18.3
17351,36,3,587.15,21.75
17353,129,2,1740.0,217.5
17354,51,1,1393.06,87.07
17356,312,1,178.22,9.38
17357,24,2,384.39,8.74
17358,303,2,360.81,6.22
17359,11,1,127.86,8.52
17360,17,3,568.24,4.55
17361,49,3,488.2,16.83
17362,239,2,312.23,8.92
17364,1,11,4462.68,10.99
17365,13,8,4767.36,10.25
17367,238,1,167.55,5.08
17368,23,8,1878.87,17.56
17370,73,4,446.18,13.52
17371,17,3,418.4,4.87
17372,41,8,1337.18,5.33
17373,40,4,646.92,11.35
17374,219,2,495.77,17.71
17375,199,3,400.1,5.8
17376,71,2,203.2,8.47
17377,24,20,4058.32,10.05
17379,11,1,389.72,5.0
17381,9,29,20275.61,186.01
17382,65,1,65.4,32.7
17383,4,1,193.39,3.95
17384,19,2,336.4,22.43
17385,15,1,256.11,5.69
17386,8,6,2686.42,95.94
17387,20,2,746.81,9.83
17388,78,4,1259.56,83.97
17389,1,34,31833.68,149.45
17391,164,2,508.8,169.6
17392,307,2,417.27,7.45
17394,219,1,203.87,50.97
17396,39,8,7330.8,271.51
17397,22,2,681.41,7.66
17398,115,3,653.38,17.19
17400,126,5,2097.84,10.18
17402,5,13,2633.85,44.64
17403,36,1,263.92,8.25
17404,4,15,31906.82,161.15
17405,1,3,1031.41,12.58
17406,333,3,2184.42,19.68
17408,163,1,32.65,16.32
17409,185,2,771.85,59.37
17410,16,5,1214.72,18.98
17411,12,3,778.94,19.0
17412,3,7,1258.06,19.06
17414,44,2,778.0,129.67
17415,80,1,507.84,36.27
17416,30,7,6893.42,25.63
17418,42,2,463.46,15.45
17419,11,12,4226.57,20.52
17420,50,3,598.83,19.96
17422,16,6,1979.37,16.92
17423,46,2,698.41,26.86
17425,19,2,759.17,17.66
17426,8,6,5037.26,18.59
17427,72,1,100.8,50.4
17428,1,28,17256.85,52.61
17429,128,3,524.92,13.46
17430,33,2,265.76,18.98
17431,313,1,403.3,9.38
17432,18,2,365.76,7.62
17433,88,1,303.16,5.61
17434,2,7,2373.82,17.72
17436,2,2,216.3,24.03
17438,254,1,388.45,22.85
17440,157,3,186.42,37.28
17442,37,6,2248.56,16.66
17443,220,1,534.24,534.24
17444,148,3,2940.04,21.78
17446,177,2,120.9,13.43
17447,40,2,541.53,15.04
17449,2,7,2519.21,9.13
17450,8,46,194390.79,578.54
17451,1,7,1721.4,17.21
17453,18,2,486.72,25.62
17454,192,4,517.53,8.48
17455,204,1,131.7,16.46
17456,365,1,249.86,14.7
17457,127,5,1737.7,91.46
17458,15,1,316.5,5.86
17459,43,2,657.3,5.92
17460,94,6,622.43,21.46
17461,23,3,735.82,6.94
17462,60,2,675.69,25.03
17463,16,5,1875.86,9.02
17464,158,1,289.96,32.22
17466,10,2,763.28,18.62
17468,10,2,137.0,27.4
17469,16,5,1870.97,21.26
17470,45,5,1125.07,14.42
17472,191,3,697.54,4.01
17475,79,1,194.37,13.88
17480,78,1,511.82,17.65
17481,4,4,1255.59,15.31
17483,65,3,414.04,19.72
17486,261,1,396.87,16.54
17489,59,2,376.64,12.99
17490,1,7,2092.32,27.53
17491,1,10,3558.87,32.65
17492,248,1,374.57,31.21
17495,8,2,497.56,18.43
17496,359,1,271.05,27.1
17498,76,1,272.22,16.01
17499,290,1,622.88,15.57
17500,17,3,1138.0,227.6
17501,221,2,288.6,16.03
17502,9,4,689.1,24.61
17503,3,2,558.96,14.71
17504,206,9,2997.03,23.6
17505,162,2,1145.84,22.04
17506,76,1,302.2,21.59
17507,262,2,605.58,6.88
17508,281,1,387.31,17.6
17509,58,8,6083.64,16.71
17510,25,1,308.48,15.42
17511,3,31,91062.38,94.56
17512,29,10,2924.99,27.86
17513,72,1,513.2,85.53
17514,128,1,208.65,5.22
17515,31,4,639.02,7.35
17516,15,5,764.88,5.67
17517,309,1,153.94,13.99
17519,17,6,1844.02,22.49
17520,54,1,546.81,18.23
17521,30,3,723.21,16.07
17522,2,5,1070.71,14.67
17523,11,4,652.74,19.78
17524,361,1,145.0,24.17
17525,360,1,422.7,46.97
17526,5,4,1195.9,62.94
17527,54,4,939.37,19.99
17528,1,8,3628.5,14.34
17530,1,10,2367.12,6.07
17531,190,1,296.7,21.19
17534,54,1,223.36,24.82
17535,280,1,164.4,12.65
17536,177,1,76.5,25.5
17537,30,2,887.67,12.0
17538,26,1,98.42,10.94
17540,25,2,578.9,23.16
17542,270,1,170.75,6.83
17545,43,3,642.32,4.56
17548,234,1,103.3,20.66
17549,24,2,148.86,24.81
17550,197,3,267.16,6.36
17551,359,1,290.34,7.44
17552,60,4,930.41,18.99
17553,130,1,1487.6,743.8
17554,1,5,1952.45,22.19
17555,20,2,480.31,4.57
17556,206,1,157.9,26.32
17557,14,3,541.46,15.93
17560,95,4,854.95,32.88
17561,19,1,165.12,3.67
17562,14,7,1122.38,17.82
17564,24,3,454.01,9.27
17566,8,2,869.77,6.13
17567,7,8,4331.48,26.25
17569,332,1,344.14,11.87
17571,50,4,1425.67,5.26
17572,71,4,226.75,18.9
17573,29,3,380.6,15.22
17574,243,1,185.65,23.21
17576,8,19,3564.83,8.87
17578,218,1,143.46,28.69
17579,5,3,448.9,8.98
17580,253,3,215.72,4.79
17581,1,25,11025.24,25.11
17582,236,1,175.27,6.04
17584,7,2,1242.3,35.49
17585,109,4,1116.68,5.37
17588,100,3,1240.2,53.92
17589,60,4,2404.17,9.5
17590,2,3,1468.02,7.49
17591,73,7,2203.67,14.04
17593,4,5,3923.86,18.51
17594,85,2,993.18,19.86
17595,12,2,386.69,4.72
17596,23,7,2806.69,10.59
17597,214,1,2044.37,37.17
17600,18,1,161.67,12.44
17601,239,1,116.01,12.89
17602,2,6,5054.42,9.17
17603,78,1,394.72,35.88
17604,217,2,309.36,4.91
17608,33,2,191.99,3.43
17609,41,5,1105.78,4.75
17611,7,15,3961.12,6.99
17612,53,6,2048.45,15.17
17613,23,14,4544.55,14.85
17614,57,1,386.32,3.94
17615,130,3,329.6,23.54
17616,174,3,571.2,190.4
17618,6,3,930.28,13.88
17619,312,1,214.37,2.9
17620,60,1,81.44,20.36
17621,21,3,1379.9,53.07
17623,33,1,527.05,15.97
17624,15,2,843.48,16.87
17625,18,4,2020.4,6.6
17628,81,1,75.75,15.15
17629,6,8,1814.12,14.75
17630,170,2,503.6,19.37
17631,2,3,528.33,13.55
17633,31,4,1324.84,18.93
17634,36,9,2358.59,7.97
17636,19,1,285.56,14.28
17637,31,2,547.06,15.63
17639,276,1,108.5,15.5
17640,87,1,621.66,124.33
17642,120,2,712.29,17.81
17643,373,1,101.55,12.69
17644,1,11,2895.64,18.44
17646,219,3,1008.39,19.77
17647,65,1,133.06,19.01
17648,61,4,1797.5,19.75
17649,138,1,868.49,16.7
17650,21,1,166.08,20.76
17651,12,10,3945.0,17.0
17652,25,12,4867.72,18.79
17653,37,4,1207.56,27.44
17654,277,1,117.55,5.34
17655,11,7,2638.94,29.0
17656,73,5,1674.69,20.42
17658,26,2,595.42,31.34
17659,17,12,2999.46,18.98
17660,141,1,178.75,4.7
17663,26,7,1802.91,20.96
17664,19,2,604.64,14.06
17666,4,2,728.16,40.45
17667,66,5,2055.51,17.72
17668,1,2,347.75,23.18
17669,43,7,3406.72,50.1
17670,228,1,205.7,18.7
17671,16,4,1572.71,29.67
17672,50,2,3178.17,28.89
17673,2,6,1594.97,7.32
17674,74,2,551.04,20.41
17675,1,31,20374.28,28.9
17676,4,6,1371.18,17.81
17677,2,30,16345.38,53.95
17678,264,1,298.11,18.63
17679,53,2,1992.11,66.4
17680,24,1,184.4,16.76
17682,10,6,2474.33,20.97
17684,44,1,239.41,15.96
17685,17,7,3155.83,24.85
17686,7,7,5739.46,20.07
17690,30,15,4726.8,18.76
17691,358,2,290.4,15.28
17692,127,4,740.94,16.11
17693,137,1,200.47,12.53
17694,142,1,283.12,18.87
17695,132,2,765.34,21.87
17696,38,8,2285.71,19.88
17697,236,1,338.95,17.84
17698,261,1,154.95,19.37
17700,17,4,2534.64,17.85
17701,253,1,417.95,17.41
17702,30,4,1824.37,24.65
17703,35,3,798.74,14.52
17704,169,2,885.19,28.55
17705,3,9,1823.52,17.7
17706,4,17,10504.49,27.5
17707,185,2,152.4,30.48
17708,188,2,263.33,7.74
17709,170,1,137.45,19.64
17711,11,2,385.1,16.74
17712,45,1,522.91,18.03
17714,321,1,153.0,15.3
17715,201,1,326.4,326.4
17716,23,11,5655.99,23.09
17718,232,1,139.35,23.22
17719,38,15,5396.04,19.69
17720,26,4,1195.94,23.92
17722,96,4,2424.04,21.08
17723,127,6,3276.4,327.64
17724,71,3,1033.0,25.82
17725,16,11,3439.08,17.91
17727,15,1,1060.25,16.06
17728,4,3,2876.01,17.43
17730,3,13,5298.48,24.3
17731,79,4,1240.11,18.51
17732,373,1,303.97,16.89
17733,39,2,692.19,19.78
17734,54,3,700.63,16.29
17735,2,19,13110.02,19.0
17736,9,3,377.44,15.1
17737,9,2,168.24,16.82
17738,19,4,1879.05,19.37
17739,12,7,2791.35,59.39
17742,113,2,355.11,23.67
17744,4,6,2322.4,17.08
17746,240,1,110.25,18.38
17747,113,1,71.4,71.4
17749,178,2,674.52,19.27
17750,5,9,1710.45,9.3
17752,359,1,80.64,80.64
17754,1,5,1664.65,18.7
17757,1,30,5593.39,7.56
17758,19,8,3408.2,8.44
17759,17,3,819.96,9.11
17760,22,2,287.59,11.5
17761,33,1,712.78,37.51
17763,263,1,15.0,15.0
17764,51,2,772.55,10.88
17765,159,3,367.63,6.56
17767,15,1,271.2,12.91
17768,8,3,2081.9,21.24
17769,13,10,3957.43,13.02
17770,199,5,1143.27,30.09
17771,57,2,245.81,4.55
17772,11,2,173.45,3.47
17774,97,4,1213.73,7.93
17775,255,1,56.4,18.8
17777,25,3,647.56,3.41
17779,21,3,650.32,8.03
17781,159,2,188.02,15.67
17783,72,2,283.47,4.23
17785,53,1,131.94,10.15
17786,85,2,266.85,3.92
17787,153,4,1817.54,14.2
17788,74,2,1117.9,223.58
17789,281,1,225.9,16.14
17790,27,14,1964.3,10.39
17791,30,1,106.1,10.61
17793,25,1,300.34,5.78
17795,180,2,342.83,7.62
17796,40,4,690.0,8.52
17797,22,3,780.43,7.03
17799,22,10,3039.17,7.52
17800,37,9,1187.21,11.53
17802,82,3,1285.04,9.18
17805,74,1,512.31,51.23
17806,11,1,546.04,12.7
17809,16,12,5411.91,88.72
17811,4,39,7761.82,9.37
17812,13,4,699.81,5.26
17813,14,5,1698.07,4.88
17816,37,4,36.56,2.15
17817,4,3,387.68,11.75
17819,72,7,3704.87,77.18
17824,51,1,298.4,22.95
17827,5,5,1987.33,9.24
17828,23,4,1820.09,27.17
17829,299,1,889.24,29.64
17830,2,3,398.7,17.33
17831,33,1,35.4,17.7
17832,50,1,155.37,2.55
17835,3,3,342.24,5.8
17836,47,1,110.21,4.59
17837,42,8,1541.23,9.51
17838,27,5,2720.8,23.25
17839,42,1,318.15,6.12
17841,2,124,40519.84,5.28
17843,303,1,205.48,5.55
17844,107,1,51.56,10.31
17846,85,1,2033.1,2033.1
17848,81,9,901.2,17.67
17849,218,4,605.8,23.3
17850,372,34,5391.21,18.15
17852,12,2,114.34,4.76
17854,185,2,311.26,20.75
17855,373,1,208.97,12.29
17856,2,4,1418.03,94.54
17857,4,23,26879.04,497.76
17858,6,12,5140.66,26.09
17859,305,1,141.92,6.17
17860,369,1,226.45,4.35
17861,3,8,2097.88,9.58
17862,324,1,330.9,30.08
17863,59,6,3160.0,21.35
17864,13,3,554.85,6.16
17865,31,20,10526.32,28.45
17866,143,1,329.65,36.63
17867,30,6,1157.87,17.03
17869,107,5,428.18,10.7
17870,2,12,1865.89,6.91
17871,205,1,155.9,15.59
17873,80,5,1848.96,43.0
17874,185,6,683.46,14.86
17877,170,1,237.61,19.8
17878,44,1,379.45,14.59
17879,174,1,178.52,29.75
17880,365,1,458.92,17.65
17881,304,1,133.35,16.67
17883,3,4,664.34,4.68
17884,4,4,695.07,6.15
17885,12,1,156.34,2.95
17886,32,3,869.28,8.52
17887,129,1,111.35,11.14
17888,21,8,716.0,11.02
17889,212,2,201.37,10.07
17890,323,2,586.89,6.45
17891,162,1,203.86,6.0
17892,56,3,244.1,8.72
17893,225,1,107.21,7.15
17894,72,8,1118.96,5.83
17895,44,1,95.45,6.36
17896,23,1,256.32,128.16
17897,173,3,541.81,5.02
17898,85,2,152.06,5.43
17899,159,1,154.55,4.99
17900,190,2,112.2,18.7
17901,29,1,110.38,5.81
17904,21,1,181.07,5.33
17905,71,4,798.99,24.21
17906,247,1,72.9,6.08
17908,374,1,232.03,4.3
17911,9,1,366.23,9.39
17912,310,5,310.06,8.38
17913,59,2,408.65,7.05
17914,4,1,329.36,4.39
17917,45,3,335.03,3.64
17919,88,1,1304.04,56.7
17920,4,17,4119.5,6.19
17921,64,4,820.23,5.78
17923,282,1,207.5,207.5
17924,12,7,2962.5,95.56
17925,373,1,244.08,244.08
17926,133,2,397.29,18.92
17928,45,2,212.54,9.24
17929,11,4,843.0,168.6
17930,36,5,1740.48,44.63
17931,134,2,408.36,6.28
17932,29,3,1331.57,14.8
17934,52,2,704.25,33.54
17935,138,2,145.79,5.03
17936,5,1,380.13,5.28
17937,9,7,4301.22,100.03
17939,160,1,99.14,8.26
17940,49,10,4020.04,223.34
17941,131,1,304.56,152.28
17942,8,1,77.5,38.75
17946,233,2,149.58,7.48
17947,37,1,176.68,19.63
17948,147,1,358.56,358.56
17949,1,45,58510.48,835.86
17950,72,3,482.2,6.79
17951,40,3,1008.54,50.43
17954,5,12,2314.13,4.85
17955,199,4,557.3,29.33
17956,249,1,12.75,12.75
17957,66,1,111.68,3.6
17958,117,1,508.46,72.64
17960,171,1,73.78,2.84
17961,21,39,1296.44,5.21
17962,142,1,102.41,3.01
17964,32,2,463.21,4.73
17965,38,14,2599.19,8.0
17966,38,5,1098.43,16.15
17967,372,1,112.27,2.67
17968,374,1,265.1,3.27
17969,166,2,228.2,16.3
17970,211,1,562.79,19.41
17972,242,1,135.19,4.51
17973,52,1,337.04,22.47
17974,25,3,703.99,4.27
17975,15,13,4483.26,15.3
17976,372,1,321.79,5.65
17977,29,1,288.14,13.72
17978,365,1,300.92,25.08
17979,36,4,732.41,5.31
17980,166,3,811.45,27.05
17984,145,1,152.68,3.18
17985,22,1,631.35,30.06
17986,56,1,20.8,20.8
17987,185,1,198.57,15.27
17988,12,7,201.12,5.29
17990,237,3,630.84,21.75
17991,225,2,93.35,18.67
17994,122,4,674.89,8.54
17995,282,1,76.1,38.05
17997,74,8,1962.46,11.97
17999,37,2,380.39,4.18
18001,12,2,415.13,7.28
18004,362,1,157.92,4.27
18005,4,2,226.47,4.27
18006,23,1,444.68,20.21
18008,70,9,2116.19,70.54
18009,235,1,247.39,7.98
18010,257,1,174.8,12.49
18011,373,1,102.79,3.67
18013,155,2,187.29,6.04
18014,28,1,162.22,5.41
18015,4,1,120.03,2.61
18016,32,5,1477.66,12.11
18017,81,3,523.0,174.33
18018,108,2,122.14,4.21
18019,52,1,38.45,7.69
18022,36,1,612.72,3.74
18024,153,2,389.78,18.56
18027,99,1,115.31,5.49
18030,4,2,230.65,25.63
18032,334,1,73.5,14.7
18033,65,1,93.82,2.84
18034,22,2,418.68,3.81
18035,36,3,713.89,14.57
18036,32,3,403.12,4.29
18037,154,6,70.02,3.69
18040,19,2,357.2,18.8
18041,12,21,4097.37,8.95
18042,54,1,165.05,23.58
18043,25,3,529.29,4.6
18044,4,10,2088.6,16.45
18045,45,1,178.34,4.15
18048,203,2,172.29,24.61
18050,359,1,74.4,14.88
18053,71,1,300.02,15.0
18055,7,10,6761.34,18.89
18056,288,1,363.65,19.14
18058,10,1,170.16,56.72
18059,23,3,306.46,17.03
18061,22,10,2119.41,46.07
18062,173,3,720.52,26.69
18064,133,2,814.0,116.29
18065,6,14,2392.83,17.47
18066,75,1,318.0,31.8
18067,40,1,396.33,10.71
18068,289,1,101.7,101.7
18069,26,5,2009.24,4.4
18071,258,2,453.0,18.12
18072,186,1,247.44,13.75
18073,114,12,3859.82,53.61
18074,374,1,489.6,37.66
18075,23,10,2611.75,18.39
18077,8,11,2584.41,11.59
18078,217,2,336.13,11.59
18079,45,4,3613.15,29.38
18080,19,2,1231.5,615.75
18081,36,3,343.45,20.2
18082,26,1,680.84,9.73
18084,16,1,90.48,90.48
18085,330,2,689.95,23.79
18086,274,1,101.34,14.48
18087,98,2,4055.72,2027.86
18088,61,1,166.03,4.49
18092,2,11,9068.26,101.89
18093,93,4,2106.52,58.51
18094,82,7,3017.3,43.1
18095,313,2,580.05,27.62
18096,12,3,849.06,4.33
18097,8,6,2662.4,25.12
18099,127,1,168.31,8.86
18101,11,2,222.4,5.56
18102,1,60,259657.3,602.45
18104,37,1,754.64,19.86
18105,38,1,113.48,6.3
18106,330,1,421.9,11.4
18108,254,1,271.0,15.94
18109,2,26,8004.92,18.15
18110,20,1,198.8,5.37
18112,12,2,352.69,13.56
18113,369,1,76.32,76.32
18114,290,1,220.1,7.86
18116,68,8,1403.11,3.78
18117,26,1,315.65,4.38
18118,11,26,5625.08,4.45
18119,368,1,180.7,6.23
18120,214,1,111.15,6.54
18121,149,2,653.3,21.07
18122,8,6,1793.06,5.02
18123,24,2,574.44,16.9
18125,30,4,1131.75,5.89
18126,61,1,200.92,3.86
18127,19,3,347.08,7.55
18129,243,1,112.55,8.04
18130,15,3,1059.39,15.13
18133,212,1,931.5,931.5
18135,29,5,681.91,34.1
18136,63,3,784.33,20.64
18138,295,1,152.65,19.08
18139,18,6,8438.34,53.07
18142,157,2,1019.52,67.97
18143,117,2,1000.16,16.4
18144,8,12,2888.75,67.18
18145,13,4,2861.55,12.95
18146,141,2,160.35,16.04
18147,46,2,179.34,25.62
18149,51,3,612.08,38.26
18150,32,3,566.58,15.31
18151,135,2,653.35,17.19
18154,3,2,399.19,19.01
18155,75,3,371.62,14.86
18156,13,2,675.64,5.54
18158,9,2,453.4,13.34
18159,301,1,530.15,23.05
18160,57,2,638.06,16.36
18161,15,5,1618.69,20.23
18164,37,1,399.65,16.65
18165,177,1,302.46,30.25
18167,23,3,1384.86,37.43
18168,176,6,1160.04,8.92
18169,61,1,202.65,22.52
18170,33,3,980.31,25.8
18171,59,5,1231.31,22.8
18172,15,20,7561.68,40.01
18173,87,4,2106.84,67.96
18174,7,1,104.0,104.0
18176,358,1,476.35,15.88
18177,31,6,1340.87,18.37
18178,129,4,1590.81,16.4
18179,9,6,1793.17,19.92
18180,5,6,1843.75,15.49
18181,24,1,366.85,8.95
18183,227,2,632.07,17.08
18184,15,1,49.8,49.8
18185,249,1,304.25,17.9
18188,15,3,2001.04,28.18
18189,78,2,1090.24,16.03
18190,192,2,284.46,18.96
18191,262,1,207.8,29.69
18192,72,1,957.97,21.29
18193,165,1,243.76,15.24
18194,82,1,973.84,139.12
18196,95,2,686.63,4.94
18198,4,17,5425.56,34.12
18200,106,1,150.35,5.01
18202,200,3,1396.99,20.54
18203,157,1,160.42,8.44
18204,71,3,1975.35,10.29
18205,36,2,517.36,16.17
18209,29,1,139.1,17.39
18210,2,6,2621.38,19.56
18211,26,5,600.07,14.29
18212,326,1,216.07,6.36
18213,237,1,232.48,15.5
18215,89,1,299.34,23.03
18216,31,1,481.75,18.53
18217,29,2,621.75,20.06
18218,211,2,641.92,32.1
18219,3,10,2069.77,18.16
18220,227,1,305.28,152.64
18221,22,5,1041.61,16.28
18222,93,1,443.0,23.32
18223,5,14,6484.54,23.84
18224,264,1,158.95,15.9
18225,3,12,5504.96,20.46
18226,44,11,5228.05,21.6
18227,218,1,93.75,18.75
18228,57,2,779.9,26.0
18229,12,20,7276.9,44.37
18230,9,7,2810.2,32.68
18231,192,5,2071.77,16.84
18232,82,4,592.97,16.03
18233,326,1,440.0,440.0
18235,72,3,1796.48,17.27
18236,30,6,882.24,18.0
18237,3,5,987.1,16.18
18239,219,5,1561.61,17.75
18240,46,1,422.58,70.43
18241,10,17,2073.09,19.93
18242,72,4,2232.49,28.62
18245,7,7,2567.06,14.67
18246,24,2,596.1,149.02
18248,123,2,804.02,17.11
18249,17,1,95.34,11.92
18250,310,1,349.27,16.63
18251,87,1,4314.72,269.67
18252,51,2,518.27,5.51
18255,89,1,103.3,17.22
18257,39,8,2337.63,19.81
18259,25,3,2338.6,55.68
18260,173,6,2628.35,19.76
18261,43,2,324.24,15.44
18262,140,1,149.48,11.5
18263,26,3,1213.16,19.89
18265,72,2,801.51,17.42
18268,134,1,25.5,25.5
18269,366,1,168.6,24.09
18270,38,2,283.15,25.74
18272,3,6,3078.58,18.55
18273,2,3,204.0,68.0
18274,30,1,175.92,15.99
18276,44,1,335.86,23.99
18277,58,1,110.38,13.8
18278,74,1,173.9,19.32
18280,278,1,180.6,18.06
18281,181,1,80.82,11.55
18282,8,2,178.05,14.84
18283,4,16,2045.53,2.84
18287,43,3,1837.28,26.25
