Topic,Sentiment,TweetId,TweetDate,TweetText,sentiment_label,clean_text
apple,positive,125407532893224962,Sun Oct 16 03:07:40 +0000 2011,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",Positive,create new folder within photo album io finally thanks thats thorn side newfeature
apple,positive,125402636764712960,Sun Oct 16 02:48:13 +0000 2011,Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.,Positive,video card workstation died six month long hello
apple,positive,125402412147146752,Sun Oct 16 02:47:19 +0000 2011,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,Positive,really make throw trash get iphone upload issue
apple,positive,125393816470568961,Sun Oct 16 02:13:10 +0000 2011,#iOS5 update submitted to @apple! Thanks for all the support!,Positive,io update submitted thanks support
apple,positive,125356807626559488,Sat Oct 15 23:46:06 +0000 2011,Awesome service from the @apple store in pc. Thanks chris!,Positive,awesome service store pc thanks chris
apple,positive,125343429289984000,Sat Oct 15 22:52:56 +0000 2011,RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO,Positive,rt thanks fixing
apple,positive,125338216411828224,Sat Oct 15 22:32:14 +0000 2011,I am crazy about #iOS5 . The photo cropping is the best! @apple,Positive,crazy io photo cropping best
apple,positive,125333598197911552,Sat Oct 15 22:13:53 +0000 2011,.@apple thanks for fixing this... http://t.co/wTj1ogDO,Positive,thanks fixing
apple,positive,125330595302744064,Sat Oct 15 22:01:57 +0000 2011,Hell yes!!! Got my contacts back!!  Thanks @apple,Positive,hell yes got contact back thanks
apple,positive,125319163366473728,Sat Oct 15 21:16:31 +0000 2011,RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE,Positive,rt fuking love phone best thing ever siri best thing ever made
apple,positive,125313088160411649,Sat Oct 15 20:52:23 +0000 2011,@apple has changed life.,Positive,changed life
apple,positive,125309946723188736,Sat Oct 15 20:39:54 +0000 2011,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!,Positive,mad prop employee didnt charge replace back plate iphone made day
apple,positive,125281706327552001,Sat Oct 15 18:47:41 +0000 2011,"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",Positive,actually mouse pretty sweet man
apple,positive,125279987254300672,Sat Oct 15 18:40:51 +0000 2011,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple,Positive,iphones amazing siris voice recognition absolutely step previous attempt bravo
apple,positive,125264731035537409,Sat Oct 15 17:40:13 +0000 2011,Finally got the @apple IPhone thanks to @sprint getting with the times,Positive,finally got iphone thanks getting time
apple,positive,125256305647693825,Sat Oct 15 17:06:45 +0000 2011,#iOs5 is nice and as it had to be ! Thanks @Apple,Positive,io nice thanks
apple,positive,125252188065902592,Sat Oct 15 16:50:23 +0000 2011,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!,Positive,good support fm kevin bellevue store biz customer ty
apple,positive,125243911538098176,Sat Oct 15 16:17:30 +0000 2011,Just downloaded IOS 5. It's better than I expected! #thankyou @apple,Positive,downloaded io better expected thankyou
apple,positive,125238017299451905,Sat Oct 15 15:54:04 +0000 2011,@Apple: Siri is amazing!!! I'm in love!,Positive,siri amazing im love
apple,positive,125165176772247552,Sat Oct 15 11:04:38 +0000 2011,Love love love iOS 5!! @apple,Positive,love love love io
apple,negative,126418790706712576,Tue Oct 18 22:06:03 +0000 2011,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,Negative,rt apparently put mb cap sm new update mb storage tell inbox full
apple,negative,126417285559762944,Tue Oct 18 22:00:04 +0000 2011,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",Negative,rt iphones expensive went htcgalaxy customer loyalty wphone comp
apple,negative,126416915664084992,Tue Oct 18 21:58:36 +0000 2011,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",Negative,iphones expensive went htcgalaxy customer loyalty wphone comp
apple,negative,126416109212680192,Tue Oct 18 21:55:23 +0000 2011,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE,Negative,kill apple rip
apple,negative,126411162622496768,Tue Oct 18 21:35:44 +0000 2011,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,Negative,tune go iphone iphone lonely without silly io
apple,negative,126410591949697024,Tue Oct 18 21:33:28 +0000 2011,@apple needs to hurry up and release #iTunesMatch,Negative,need hurry release itunesmatch
apple,negative,126409696553861121,Tue Oct 18 21:29:54 +0000 2011,Why is  #Siri always down @apple,Negative,siri always
apple,negative,126408864387182593,Tue Oct 18 21:26:36 +0000 2011,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple,Negative,need exchange cord apple store wait genius
apple,negative,126408052525105153,Tue Oct 18 21:23:22 +0000 2011,"@apple AirDrop #fail - Immediate ""declined your request."" every time",Negative,airdrop fail immediate declined request every time
apple,negative,126407767132078082,Tue Oct 18 21:22:14 +0000 2011,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb,Negative,good article fucked lion future fb
apple,negative,126405405667627008,Tue Oct 18 21:12:51 +0000 2011,RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,Negative,rt yellowgate iphone user complain yellow tint screen
apple,negative,126405185630253056,Tue Oct 18 21:11:59 +0000 2011,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,Negative,yellowgate iphone user complain yellow tint screen
apple,negative,126405040809312256,Tue Oct 18 21:11:24 +0000 2011,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,Negative,one iphone feature still missing since first showed contact picture contact list simple yet major update miss
apple,negative,126400637930979329,Tue Oct 18 20:53:55 +0000 2011,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple,Negative,asked siri dream electric sleep disappointed didnt snippy answer missed opportunity
apple,negative,126394680903614465,Tue Oct 18 20:30:14 +0000 2011,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",Negative,surprise throw error alert authorizing there authorize computer button
apple,negative,126393717421645825,Tue Oct 18 20:26:25 +0000 2011,@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!,Negative,shhhh evil sith lord may hear ha
apple,negative,126393204550537216,Tue Oct 18 20:24:22 +0000 2011,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.,Negative,fuck die fucking blaze inferno
apple,negative,126392402083708928,Tue Oct 18 20:21:11 +0000 2011,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",Negative,oh steve obviously nothing iphoto perfect opposite insanely great get fixed please
apple,negative,126391082308206593,Tue Oct 18 20:15:56 +0000 2011,OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS,Negative,omg fuck delete music dick
apple,negative,126389218284015616,Tue Oct 18 20:08:32 +0000 2011,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,Negative,itunes go store gt authorise doesnt autoauthorise sign itunes grrrr
apple,negative,126388194194362369,Tue Oct 18 20:04:28 +0000 2011,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",Negative,seriously absolutely offing clue mean authorization
apple,negative,126388023725268992,Tue Oct 18 20:03:47 +0000 2011,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",Negative,boy could make harder put purchased music cloud new macbook pro must authorize computer
apple,negative,126385036441296896,Tue Oct 18 19:51:55 +0000 2011,"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.",Negative,shit shit shit io update ate apps data medium like said would going take time rebuild
apple,negative,126382959711358976,Tue Oct 18 19:43:40 +0000 2011,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,Negative,cannot tell isnt least gb iphone la vega give fucking break
apple,negative,126382051661328385,Tue Oct 18 19:40:03 +0000 2011,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,Negative,love downloads hour ipad wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance
apple,negative,126381519513194497,Tue Oct 18 19:37:56 +0000 2011,Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,Negative,dear new air notbook since update killed wifi bug destroying productivity
apple,negative,126380588822298625,Tue Oct 18 19:34:15 +0000 2011,"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",Negative,done profitering lack customer service fucking
apple,negative,126380553464315904,Tue Oct 18 19:34:06 +0000 2011,It would be great If @Apple would send my new phone. #frustrated,Negative,would great would send new phone frustrated
apple,negative,126377298650861568,Tue Oct 18 19:21:10 +0000 2011,@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.,Negative,thank ruining g io youve turned phone utterly useless pile shit
apple,negative,126375381249966080,Tue Oct 18 19:13:33 +0000 2011,"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple",Negative,option replacement iphone sure want one duff iphones
apple,negative,126372694118768640,Tue Oct 18 19:02:52 +0000 2011,So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?,Negative,apparently put mb cap sm new update mb storage tell inbox full
apple,negative,126372040696541184,Tue Oct 18 19:00:17 +0000 2011,"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?",Negative,know almost week since paid itunes match would really like use eta fix
apple,negative,126363154837020672,Tue Oct 18 18:24:58 +0000 2011,removing all @apple shit.,Negative,removing shit
apple,negative,126361483432038400,Tue Oct 18 18:18:19 +0000 2011,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple,Negative,iphone giving hella hard time io update
apple,negative,126358781633368064,Tue Oct 18 18:07:35 +0000 2011,What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable.,Negative,suck hello rt interesting note droid razrs battery isnt removable
apple,negative,126358301393956866,Tue Oct 18 18:05:41 +0000 2011,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,Negative,cant send iphone preordered hr launching can send jackass want shoot blend em
apple,negative,126358272084152320,Tue Oct 18 18:05:34 +0000 2011,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,Negative,gotta say itouch iphone shuffle etc sound quality awful painfully crap downgrade sound quality wise
apple,negative,126357580741226496,Tue Oct 18 18:02:49 +0000 2011,"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(",Negative,upgrade slows phone much stuck half time uch thankfully damage suck
apple,negative,126357227727626240,Tue Oct 18 18:01:25 +0000 2011,@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.,Negative,think didnt thorough job step step upgrade move icloud cost mightily
apple,negative,126354628999778305,Tue Oct 18 17:51:05 +0000 2011,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat,Negative,hey io iphone doesnt include song compilation album artist name whaddupwitdat
